ID,LAT,LON,COUNTRY,IRGC_ID,K6,wc2.1_30s_elev,bio16,bio17,bio18,growingseason,temp1,temp2,temp3,temp4,temp6,bio3.y,bio4.y,gdd,prec2,prec3,avg_prec_year,prec4,vpd_values,hurs_values,rsds_values,cmi_values
IRIS_313-11561,27.21167,84.73778,Nepal,IRGC_58876,no_group,131,12478,360,4487,Avg_9,2898.25,2954.5,3022.16666666667,3050.5,11501.375,3.91000008583069,5000,1739,4768.5,587,18307,1150,1366.3,57.59,17.276,18.5
IRIS_313-11568,27.6575,85.44083,Nepal,IRGC_59225,China,1367,11070,375,10871,Avg_9,2831.75,2890.5,2949.33333333333,2983.5,8334.25,4.3899998664856,4518,872,4245.5,575.75,16762,1084,798.5,61.45,16.2,37.8
IRIS_313-11599,21.33306,83,India,IRGC_60960,India,257,11701,381,2582,Avg_8,2918.125,2970.5,3034.5,3060,12289.625,3.86999988555908,4388,1981.5,3393.5,1038.5,15519,1291,1736.7,52.9,18.484,-15.3
IRIS_313-11607,23.97472,78.42111,India,IRGC_61105,India,447,9731,239,1529,Avg_9,2893.875,2938,3024.5,3064.5,12956.5,3.88000011444092,5283,1799.5,3883,355.25,12110,1399,1661.2,50.63,18.724,-43
IRIS_313-11608,8.5375,99.72306,Thailand,IRGC_61260,Indonesia,789,10751,2279,4690,Avg_8,2917.625,2924,2967.83333333333,2999.5,11795.875,6.73000001907349,795,1520,2061.5,2260.625,25929,513,799.7,71.53,16.158,92.1
IRIS_313-11610,8.5375,99.72306,Thailand,IRGC_61357,Indonesia,789,10751,2279,4690,Avg_8,2917.625,2924,2967.83333333333,2999.5,11795.875,6.73000001907349,795,1520,2061.5,2260.625,25929,513,799.7,71.53,16.158,92.1
IRIS_313-11624,28.23333,83.98333,Nepal,IRGC_61897,China,919,19876,625,19876,Avg_10,2835,2859,2969.83333333333,2998.5,7590.75,4.25,4808,1010.5,5765,744.75,30332,1067,893.1,60.97,16.139,165.6
IRIS_313-11638,21.12778,82.80056,India,IRGC_62247,India,274,10600,368,2443,Avg_8,2918,2969.5,3032.83333333333,3058,12184,3.91000008583069,4336,1974,3077,959.625,14250,1266,1725.8,52.84,18.575,-24.3
IRIS_313-11639,21.12778,82.80056,India,IRGC_62257,no_group,274,10600,368,2443,Avg_8,2918,2969.5,3032.83333333333,3058,12184,3.91000008583069,4336,1974,3077,959.625,14250,1266,1725.8,52.84,18.575,-24.3
IRIS_313-11640,21.12778,82.80056,India,IRGC_62290,India,274,10600,368,2443,Avg_8,2918,2969.5,3032.83333333333,3058,12184,3.91000008583069,4336,1974,3077,959.625,14250,1266,1725.8,52.84,18.575,-24.3
IRIS_313-11641,21.12778,82.80056,India,IRGC_62299,India,274,10600,368,2443,Avg_8,2918,2969.5,3032.83333333333,3058,12184,3.91000008583069,4336,1974,3077,959.625,14250,1266,1725.8,52.84,18.575,-24.3
IRIS_313-11642,21.12778,82.80056,India,IRGC_62373,India,274,10600,368,2443,Avg_8,2918,2969.5,3032.83333333333,3058,12184,3.91000008583069,4336,1974,3077,959.625,14250,1266,1725.8,52.84,18.575,-24.3
IRIS_313-11645,21.12778,82.80056,India,IRGC_62478,India,274,10600,368,2443,Avg_8,2918,2969.5,3032.83333333333,3058,12184,3.91000008583069,4336,1974,3077,959.625,14250,1266,1725.8,52.84,18.575,-24.3
IRIS_313-11646,21.12778,82.80056,India,IRGC_62483,no_group,274,10600,368,2443,Avg_8,2918,2969.5,3032.83333333333,3058,12184,3.91000008583069,4336,1974,3077,959.625,14250,1266,1725.8,52.84,18.575,-24.3
IRIS_313-11647,21.12778,82.80056,India,IRGC_62502,India,274,10600,368,2443,Avg_8,2918,2969.5,3032.83333333333,3058,12184,3.91000008583069,4336,1974,3077,959.625,14250,1266,1725.8,52.84,18.575,-24.3
IRIS_313-11648,21.12778,82.80056,India,IRGC_62518,India,274,10600,368,2443,Avg_8,2918,2969.5,3032.83333333333,3058,12184,3.91000008583069,4336,1974,3077,959.625,14250,1266,1725.8,52.84,18.575,-24.3
IRIS_313-11676,15.80194,104.13944,Thailand,IRGC_64291,Thailand,132,7662,231,5067,Avg_8,2942.375,2969.5,3018.5,3047,13815.25,5.23000001907349,2038,2016,2368,897.875,14587,864,1460.5,59.24,18.562,-28.4
IRIS_313-11677,15.22917,105.855,Thailand,IRGC_64293,Thailand,163,13712,200,3997,Avg_7,2938.875,2964,3004.83333333333,3025.5,12807.25,5.42000007629395,1520,1918.5,2932.5,1961.625,22934,978,1316.6,61.37,18.034,47.2
IRIS_313-11678,15.97167,102.62194,Thailand,IRGC_64297,Thailand,190,5594,246,3878,Avg_8,2942.375,2971,3023.5,3056.5,14552.625,5.19000005722046,2176,2035.5,1424,805.375,11724,763,1558.6,57.45,18.589,-60.5
IRIS_313-11679,16.44389,100.34778,Thailand,IRGC_64316,no_group,41,7493,279,2821,Avg_8,2951.125,2973.5,3029,3044,12580.625,4.8600001335144,2057,2087.5,1957,1001.875,14390,828,1592.6,58.3,18.212,-19.9
IRIS_313-11680,14.97194,102.1,Thailand,IRGC_64366,no_group,185,5419,246,3479,Avg_8,2945.125,2971.5,3023.16666666667,3061.5,12893.125,5.42999982833862,1932,2064,1156.5,795.125,11073,767,1564,57.57,18.749,-48.4
IRIS_313-11682,15.97167,102.62194,Thailand,IRGC_64502,Thailand,190,5594,246,3878,Avg_8,2942.375,2971,3023.5,3056.5,14552.625,5.19000005722046,2176,2035.5,1424,805.375,11724,763,1558.6,57.45,18.589,-60.5
IRIS_313-11683,17.00556,99.82639,Thailand,IRGC_64563,Cambodia,52,6424,291,3228,Avg_8,2950.875,2976.5,3033.83333333333,3045.5,13255.375,4.65000009536743,2299,2106.5,1659.5,923.875,13693,802,1633.5,58.2,18.138,-32.3
IRIS_313-11684,17.00556,99.82639,Thailand,IRGC_64568,no_group,52,6424,291,3228,Avg_8,2950.875,2976.5,3033.83333333333,3045.5,13255.375,4.65000009536743,2299,2106.5,1659.5,923.875,13693,802,1633.5,58.2,18.138,-32.3
IRIS_313-11685,15.22917,105.855,Thailand,IRGC_64595,Thailand,163,13712,200,3997,Avg_7,2938.875,2964,3004.83333333333,3025.5,12807.25,5.42000007629395,1520,1918.5,2932.5,1961.625,22934,978,1316.6,61.37,18.034,47.2
IRIS_313-11686,13.03944,101.49194,Thailand,IRGC_64609,Thailand,56,6825,542,3374,Avg_8,2955.625,2971,3009.66666666667,3034,13878.75,6.19999980926514,895,2024,1760,1063.875,14749,710,1311.9,63.23,17.962,-24.2
IRIS_313-11687,16.01389,101.88889,Thailand,IRGC_64613,Cambodia,263,5667,252,2935,Avg_8,2935.75,2962.5,3010,3035.5,11600.75,5.1100001335144,1972,1905,1390.5,818.75,11767,778,1338.9,60.84,17.636,-30.1
IRIS_313-11692,23.6,120.65389,Taiwan,IRGC_64974,China,445,21850,1709,21850,Avg_10,2885.5,2908,2982.66666666667,3014.5,8784.625,4.17000007629395,3808,1337.5,6305,1539.375,38984,836,880,66.7,16.146,213.3
IRIS_313-11693,23.6,120.65389,Taiwan,IRGC_65002,no_group,445,21850,1709,21850,Avg_10,2885.5,2908,2982.66666666667,3014.5,8784.625,4.17000007629395,3808,1337.5,6305,1539.375,38984,836,880,66.7,16.146,213.3
IRIS_313-11694,23.6,120.65389,Taiwan,IRGC_65018,no_group,445,21850,1709,21850,Avg_10,2885.5,2908,2982.66666666667,3014.5,8784.625,4.17000007629395,3808,1337.5,6305,1539.375,38984,836,880,66.7,16.146,213.3
IRIS_313-11700,18.145,100.14056,Thailand,IRGC_65548,Thailand,158,5665,229,3001,Avg_8,2937.125,2967,3019,3031,12072.125,4.82000017166138,2162,1961.5,1496.5,732,11570,801,1377.9,61.76,18.023,-38.3
IRIS_313-11704,14.34917,100.55917,Thailand,IRGC_65771,no_group,9,6739,261,3104,Avg_8,2961.625,2977.5,3027.83333333333,3059,13965.25,5.76000022888184,1364,2182.5,1530,970.875,13566,803,1595.1,58.94,18.664,-38.3
IRIS_313-11705,18.145,100.14056,Thailand,IRGC_65808,Thailand,158,5665,229,3001,Avg_8,2937.125,2967,3019,3031,12072.125,4.82000017166138,2162,1961.5,1496.5,732,11570,801,1377.9,61.76,18.023,-38.3
IRIS_313-11707,16.82639,100.26028,Thailand,IRGC_65948,Cambodia,50,7217,308,2965,Avg_8,2948.875,2973.5,3029.5,3041.5,12104.5,4.71000003814697,2175,2077.5,1999.5,976.5,14463,814,1563.1,59.11,18.15,-14.4
IRIS_313-11708,12.67556,101.27806,Thailand,IRGC_65972,Cambodia,9,6289,619,4563,Avg_8,2972.125,2985,3013.33333333333,3029.5,13364.125,6.01999998092651,786,2075.5,1657.5,1032,14438,671,1368.1,62.61,18.736,-23
IRIS_313-11709,13.20167,101.25194,Thailand,IRGC_66014,Cambodia,61,6847,545,4538,Avg_8,2956.5,2973.5,3013.83333333333,3039.5,14443.625,6.09000015258789,986,2052.5,1617.5,1080.5,14799,704,1382.4,61.97,18.212,-30.5
IRIS_313-11710,16.82639,100.26028,Thailand,IRGC_66019,no_group,50,7217,308,2965,Avg_8,2948.875,2973.5,3029.5,3041.5,12104.5,4.71000003814697,2175,2077.5,1999.5,976.5,14463,814,1563.1,59.11,18.15,-14.4
IRIS_313-11719,13.03944,101.49194,Thailand,IRGC_66699,Thailand,56,6825,542,3374,Avg_8,2955.625,2971,3009.66666666667,3034,13878.75,6.19999980926514,895,2024,1760,1063.875,14749,710,1311.9,63.23,17.962,-24.2
IRIS_313-11720,13.03944,101.49194,Thailand,IRGC_66704,Thailand,56,6825,542,3374,Avg_8,2955.625,2971,3009.66666666667,3034,13878.75,6.19999980926514,895,2024,1760,1063.875,14749,710,1311.9,63.23,17.962,-24.2
IRIS_313-11721,13.03944,101.49194,Thailand,IRGC_66707,Thailand,56,6825,542,3374,Avg_8,2955.625,2971,3009.66666666667,3034,13878.75,6.19999980926514,895,2024,1760,1063.875,14749,710,1311.9,63.23,17.962,-24.2
IRIS_313-11722,24.88333,92.38333,Bangladesh,IRGC_66801,no_group,22,23159,553,23159,Avg_10,2909.625,2931,3006.66666666667,3036,10806.5,4.57000017166138,3689,1727.5,5864.5,1866,43192,841,1196.6,60.61,15.629,237.7
IRIS_313-11744,27.57667,111.55833,China,IRGC_67871,no_group,241,5804,2001,5129,Avg_10,2815.25,2843.5,2976,3032.5,6200.5,2.49000000953674,8135,821.5,1104.5,1103.125,14763,412,843.7,61.69,12.473,32.2
IRIS_313-11745,27.57667,111.55833,China,IRGC_67878,China,241,5804,2001,5129,Avg_10,2815.25,2843.5,2976,3032.5,6200.5,2.49000000953674,8135,821.5,1104.5,1103.125,14763,412,843.7,61.69,12.473,32.2
IRIS_313-11816,18.68361,96.68306,Myanmar,IRGC_70745,no_group,62,19527,197,3509,Avg_8,2936.375,2967.5,3013,3016.5,12543.5,4.34999990463257,2306,1923,6093.5,2200.75,33195,986,1341.1,61.66,17.775,134.6
IRIS_313-11817,18.68361,96.68306,Myanmar,IRGC_70746,no_group,62,19527,197,3509,Avg_8,2936.375,2967.5,3013,3016.5,12543.5,4.34999990463257,2306,1923,6093.5,2200.75,33195,986,1341.1,61.66,17.775,134.6
IRIS_313-11818,18.68361,96.68306,Myanmar,IRGC_70753,no_group,62,19527,197,3509,Avg_8,2936.375,2967.5,3013,3016.5,12543.5,4.34999990463257,2306,1923,6093.5,2200.75,33195,986,1341.1,61.66,17.775,134.6
IRIS_313-11819,18.68361,96.68306,Myanmar,IRGC_70762,no_group,62,19527,197,3509,Avg_8,2936.375,2967.5,3013,3016.5,12543.5,4.34999990463257,2306,1923,6093.5,2200.75,33195,986,1341.1,61.66,17.775,134.6
IRIS_313-11820,18.68361,96.68306,Myanmar,IRGC_70763,Thailand,62,19527,197,3509,Avg_8,2936.375,2967.5,3013,3016.5,12543.5,4.34999990463257,2306,1923,6093.5,2200.75,33195,986,1341.1,61.66,17.775,134.6
IRIS_313-11821,21.12778,82.80056,India,IRGC_70786,India,274,10600,368,2443,Avg_8,2918,2969.5,3032.83333333333,3058,12184,3.91000008583069,4336,1974,3077,959.625,14250,1266,1725.8,52.84,18.575,-24.3
IRIS_313-11822,21.12778,82.80056,India,IRGC_70802,India,274,10600,368,2443,Avg_8,2918,2969.5,3032.83333333333,3058,12184,3.91000008583069,4336,1974,3077,959.625,14250,1266,1725.8,52.84,18.575,-24.3
IRIS_313-11823,21.12778,82.80056,India,IRGC_70803,India,274,10600,368,2443,Avg_8,2918,2969.5,3032.83333333333,3058,12184,3.91000008583069,4336,1974,3077,959.625,14250,1266,1725.8,52.84,18.575,-24.3
IRIS_313-11827,21.12778,82.80056,India,IRGC_70850,India,274,10600,368,2443,Avg_8,2918,2969.5,3032.83333333333,3058,12184,3.91000008583069,4336,1974,3077,959.625,14250,1266,1725.8,52.84,18.575,-24.3
IRIS_313-11835,16.05306,103.6525,Thailand,IRGC_71138,no_group,150,7020,280,4776,Avg_8,2940.75,2970,3019.5,3048.5,13197,5.17999982833862,2107,2006,2195.5,874,13940,818,1480.4,58.73,18.623,-28.3
IRIS_313-11836,14.21194,101.20167,Thailand,IRGC_71208,Cambodia,9,9002,314,3923,Avg_8,2951,2969.5,3015,3041.5,12741.625,5.76999998092651,1217,2055.5,2257,1202.5,17552,800,1395.3,61.77,18.211,7.2
IRIS_313-11837,13.54889,101.61583,Thailand,IRGC_71220,Thailand,73,7853,435,3659,Avg_8,2954.75,2971,3012.5,3038,14660.25,5.90999984741211,1061,2045.5,2002.5,1104,15848,752,1365.8,62.15,18.293,-23.5
IRIS_313-11838,14.88,103.49,Thailand,IRGC_71288,no_group,150,7333,222,3166,Avg_8,2945.5,2971,3020.83333333333,3054.5,13380.25,5.34999990463257,1952,2046.5,2154.5,918.5,14377,801,1487.8,59.17,18.724,-26.2
IRIS_313-11839,14.97194,102.1,Thailand,IRGC_71318,no_group,185,5419,246,3479,Avg_8,2945.125,2971.5,3023.16666666667,3061.5,12893.125,5.42999982833862,1932,2064,1156.5,795.125,11073,767,1564,57.57,18.749,-48.4
IRIS_313-11840,6.53972,101.28083,Thailand,IRGC_71352,Indonesia,24,9664,1647,3614,Avg_8,2954.875,2962,3010,3057.5,13923.875,7.13000011444092,964,2045,1250,1811.625,19436,650,1243.2,65.25,18.64,12.2
IRIS_313-11841,14.21194,101.20167,Thailand,IRGC_71353,Thailand,9,9002,314,3923,Avg_8,2951,2969.5,3015,3041.5,12741.625,5.76999998092651,1217,2055.5,2257,1202.5,17552,800,1395.3,61.77,18.211,7.2
IRIS_313-11842,6.42889,101.82389,Thailand,IRGC_71362,Indonesia,9,14003,2507,3685,Avg_9,2972.625,2976.5,3008.83333333333,3036.5,14450.75,6.3899998664856,863,2021.5,1707.5,2463.375,26029,761,1239.3,65.19,19.576,60.9
IRIS_313-11843,15.12,104.32167,Thailand,IRGC_71380,Cambodia,129,7689,209,3050,Avg_8,2945.375,2970.5,3020.33333333333,3050.5,13565.5,5.30000019073486,1963,2043,2260.5,930.5,14663,844,1482.6,59.21,18.664,-25.6
IRIS_313-11848,4.64806,115.67222,Malaysia,IRGC_71655,no_group,1194,13249,9448,13249,Avg_8,2894.875,2894,2935,2972.5,11582.625,8.97999954223633,275,1221,3936.5,3656.625,46272,147,709.9,69.88,17.382,253.4
IRIS_313-11849,2.03028,109.6425,Malaysia,IRGC_71820,no_group,274,16673,4851,4930,Avg_9,2971.5,2972.5,2991.5,3006.5,12403,6.46000003814697,490,1858,1666,3684.75,36186,557,931.7,71.62,16.889,162.9
IRIS_313-11850,2.03028,109.6425,Malaysia,IRGC_71834,Indonesia,274,16673,4851,4930,Avg_9,2971.5,2972.5,2991.5,3006.5,12403,6.46000003814697,490,1858,1666,3684.75,36186,557,931.7,71.62,16.889,162.9
IRIS_313-11852,22.96222,113.48722,China,IRGC_71940,China,-1,9825,1194,9505,Avg_10,2893,2914,3009.33333333333,3041.5,9609.75,3.3199999332428,5249,1520,2591.5,1140,20936,683,1079.8,62.28,14.42,55.7
IRIS_313-11853,22.96222,113.48722,China,IRGC_71971,China,-1,9825,1194,9505,Avg_10,2893,2914,3009.33333333333,3041.5,9609.75,3.3199999332428,5249,1520,2591.5,1140,20936,683,1079.8,62.28,14.42,55.7
IRIS_313-11893,22.50222,104.31583,Vietnam,IRGC_73201,no_group,1110,12218,842,12218,Avg_9,2850.625,2894,2953.66666666667,2984,7207,3.97000002861023,4270,925.5,4485.5,895.875,21675,837,648.3,70.37,12.089,90
IRIS_313-11894,22.38,104.15944,Vietnam,IRGC_73216,no_group,143,7566,815,7566,Avg_9,2902.125,2952.5,3012,3046,8914.25,3.6800000667572,4781,1585,2747,671.625,14622,727,1151.1,62.36,14.359,13
IRIS_313-11895,16.47278,106.66056,Vietnam,IRGC_73239,Cambodia,227,8833,774,5595,Avg_9,2927.75,2950,2998.16666666667,3034.5,11635.5,4.6399998664856,2677,1734,2652.5,1113.75,17488,727,1046.1,66.31,17.258,8.2
IRIS_313-11896,16.47278,106.66056,Vietnam,IRGC_73246,Cambodia,227,8833,774,5595,Avg_9,2927.75,2950,2998.16666666667,3034.5,11635.5,4.6399998664856,2677,1734,2652.5,1113.75,17488,727,1046.1,66.31,17.258,8.2
IRIS_313-11918,24.25,81.08333,India,IRGC_74738,India,388,11290,320,1813,Avg_9,2884.25,2934.5,3022,3063.5,12064.625,3.80999994277954,5508,1713,4347,487.75,14346,1332,1558,52.07,19.147,-12.8
IRIS_313-11919,23.98333,80.33333,India,IRGC_74760,India,374,9647,253,1553,Avg_9,2896.125,2942.5,3028.83333333333,3069,12199.375,3.74000000953674,5458,1825,3555,449.625,12211,1315,1640.6,52.22,18.888,-36
IRIS_313-11920,13.54889,101.61583,Thailand,IRGC_74883,no_group,73,7853,435,3659,Avg_8,2954.75,2971,3012.5,3038,14660.25,5.90999984741211,1061,2045.5,2002.5,1104,15848,752,1365.8,62.15,18.293,-23.5
IRIS_313-11921,14.04778,101.3725,Thailand,IRGC_74937,no_group,7,9261,295,3956,Avg_8,2952.25,2970.5,3016.16666666667,3041.5,13497.875,5.78000020980835,1202,2065,2411,1172.5,17655,818,1436.7,60.87,18.232,1.9
IRIS_313-11925,12.79778,102.16278,Thailand,IRGC_75159,Cambodia,74,14073,669,5378,Avg_8,2951.125,2966,2999.5,3023,14556.75,6.40999984741211,706,1945.5,4404,1792.375,27744,813,1128.1,66.79,17.651,77.3
IRIS_313-11927,17.42917,102.98944,Thailand,IRGC_75191,Thailand,186,8629,237,5811,Avg_8,2932.875,2967.5,3015,3039.5,13647.75,4.86999988555908,2350,1913,2680,988.125,16377,873,1422.3,58.92,18.035,-11.7
IRIS_313-11935,12.30083,104.9825,Cambodia,IRGC_75350,Cambodia,10,7662,279,2800,Avg_7,2965.5,2978,3026.5,3053.5,14713,6.05000019073486,1319,2184.5,1761.5,1340.75,15545,754,1556.3,59.98,19.135,-31.3
IRIS_313-11936,12.30083,104.9825,Cambodia,IRGC_75366,Cambodia,10,7662,279,2800,Avg_7,2965.5,2978,3026.5,3053.5,14713,6.05000019073486,1319,2184.5,1761.5,1340.75,15545,754,1556.3,59.98,19.135,-31.3
IRIS_313-11943,28.39083,84.1225,Nepal,IRGC_75927,China,1868,18473,804,18473,Avg_10,2783.625,2808,2916.33333333333,2952.5,8505.5,3.75,5288,350,5537.5,816.625,29368,1003,567.5,63.21,17.092,151.4
IRIS_313-11944,28.39083,84.1225,Nepal,IRGC_76028,China,1868,18473,804,18473,Avg_10,2783.625,2808,2916.33333333333,2952.5,8505.5,3.75,5288,350,5537.5,816.625,29368,1003,567.5,63.21,17.092,151.4
IRIS_313-11945,23.41667,91.16667,Bangladesh,IRGC_76237,Bangladesh,13,12354,429,12171,Avg_9,2917.5,2965.5,3011.16666666667,3036,12056.5,4.3600001335144,3521,1812.5,3992,948.625,23226,833,1204.6,61.95,16.136,59.3
IRIS_313-11957,13.03944,101.49194,Thailand,IRGC_76929,no_group,56,6825,542,3374,Avg_8,2955.625,2971,3009.66666666667,3034,13878.75,6.19999980926514,895,2024,1760,1063.875,14749,710,1311.9,63.23,17.962,-24.2
IRIS_313-11958,13.03944,101.49194,Thailand,IRGC_76959,no_group,56,6825,542,3374,Avg_8,2955.625,2971,3009.66666666667,3034,13878.75,6.19999980926514,895,2024,1760,1063.875,14749,710,1311.9,63.23,17.962,-24.2
IRIS_313-11959,12.02,123.70861,Philippines,IRGC_76965,no_group,20,7279,2290,3349,Avg_9,2986.125,2990.5,3007.33333333333,3016.5,15783.875,5.26000022888184,680,2016.5,2041,1649.625,20060,392,1273.4,64.3,19.12,0.9
IRIS_313-11961,17.40806,104.78194,Thailand,IRGC_77071,Thailand,150,15690,192,8025,Avg_9,2925.375,2952,3003.83333333333,3031.5,12362.75,5.19000005722046,2183,1858,5657.5,768.5,24524,1027,1236.2,62.01,17.517,72.8
IRIS_313-11962,14.02056,100.52444,Thailand,IRGC_77084,Cambodia,6,7113,323,3360,Avg_8,2961,2978,3027.33333333333,3058,13669.875,5.6399998664856,1418,2175.5,1597,1036.75,14456,789,1566.3,59.48,18.74,-28.4
IRIS_313-11964,25.83333,89.25,Bangladesh,IRGC_77306,Bangladesh,37,14146,292,14146,Avg_9,2908.125,2961,3010.5,3041,11702.75,4.42000007629395,3843,1744,4562.5,963.625,25100,935,1213.7,60.86,15.532,81.3
IRIS_313-11965,23.74889,108.30167,China,IRGC_77341,China,383,11042,1422,10414,Avg_10,2858.625,2877.5,2980.83333333333,3017,8929.75,3.14000010490417,5681,1110,1919,1044.625,20058,774,873.6,63.87,12.578,54.7
IRIS_313-11966,23.74889,108.30167,China,IRGC_77381,China,383,11042,1422,10414,Avg_10,2858.625,2877.5,2980.83333333333,3017,8929.75,3.14000010490417,5681,1110,1919,1044.625,20058,774,873.6,63.87,12.578,54.7
IRIS_313-11967,23.74889,108.30167,China,IRGC_77400,no_group,383,11042,1422,10414,Avg_10,2858.625,2877.5,2980.83333333333,3017,8929.75,3.14000010490417,5681,1110,1919,1044.625,20058,774,873.6,63.87,12.578,54.7
IRIS_313-11968,23.74889,108.30167,China,IRGC_77422,China,383,11042,1422,10414,Avg_10,2858.625,2877.5,2980.83333333333,3017,8929.75,3.14000010490417,5681,1110,1919,1044.625,20058,774,873.6,63.87,12.578,54.7
IRIS_313-11989,4.58722,114.18694,Brunei,IRGC_78724,Indonesia,4,10366,5673,7001,Avg_9,2981.375,2982.5,3004,3023,15512,7.40999984741211,466,2024,2287.5,2725.375,31119,240,1190.6,66.24,19.474,92.1
IRIS_313-11991,20.49194,101.88889,Laos,IRGC_78776,no_group,1144,10929,645,9316,Avg_9,2875,2903.5,2959,2986,10775,4.88000011444092,2751,1212.5,4037.5,790.5,19663,839,901.7,62.13,15.19,47.4
IRIS_313-11992,20.61167,101.94667,Laos,IRGC_78799,no_group,799,9420,693,8257,Avg_9,2894.625,2925,2981.33333333333,3009.5,11742.625,4.90000009536743,2853,1468,3468,787.125,18033,777,980.7,64.13,17.249,16.2
IRIS_313-11993,16.5,95.16667,Myanmar,IRGC_78917,Thailand,3,16805,120,3196,Avg_8,2950,2976,3015,3030,13642.375,4.6399998664856,1732,2063.5,5538,1525.875,26393,1031,1341,62.82,17.3,70.2
IRIS_313-11996,18.83194,121.85583,Philippines,IRGC_79058,no_group,322,10108,1831,4981,Avg_10,2963.375,2971.5,2992.16666666667,3003.5,13387.25,2.3199999332428,1576,1755,2178,1725.625,21303,607,934.5,69.82,18.575,29.4
IRIS_313-11997,12.10194,105.22833,Cambodia,IRGC_79108,Cambodia,30,7245,282,2737,Avg_7,2965.5,2978,3024.16666666667,3051.5,15014.5,6.17999982833862,1227,2165,1763.5,1289.25,15065,747,1530,60.19,19.211,-37.3
IRIS_313-11998,11.43056,105.7775,Cambodia,IRGC_79159,Cambodia,7,8444,486,3182,Avg_7,2962.25,2973.5,3020.83333333333,3048.5,14656.125,6.46999979019165,1099,2151.5,1981.5,1562.875,17778,722,1482.7,61.01,19.045,-11.3
IRIS_313-11999,12.33194,105.56861,Cambodia,IRGC_79194,Cambodia,92,9105,251,3588,Avg_7,2958.5,2971,3016.66666666667,3042.5,14434.875,6.23000001907349,1187,2090,2377,1568.25,18809,773,1387.8,62.43,19,-0.4
IRIS_313-12000,12.09083,105.06639,Cambodia,IRGC_79258,Cambodia,21,7482,306,2693,Avg_7,2966.25,2979,3025.66666666667,3054.5,15057.875,6.15000009536743,1265,2184,1678,1324.625,15196,744,1547,60.07,19.225,-37.4
IRIS_313-12005,2.03028,109.6425,Malaysia,IRGC_79480,Indonesia,274,16673,4851,4930,Avg_9,2971.5,2972.5,2991.5,3006.5,12403,6.46000003814697,490,1858,1666,3684.75,36186,557,931.7,71.62,16.889,162.9
IRIS_313-12007,23.74889,108.30167,China,IRGC_79654,no_group,383,11042,1422,10414,Avg_10,2858.625,2877.5,2980.83333333333,3017,8929.75,3.14000010490417,5681,1110,1919,1044.625,20058,774,873.6,63.87,12.578,54.7
IRIS_313-12009,23.74889,108.30167,China,IRGC_79701,China,383,11042,1422,10414,Avg_10,2858.625,2877.5,2980.83333333333,3017,8929.75,3.14000010490417,5681,1110,1919,1044.625,20058,774,873.6,63.87,12.578,54.7
IRIS_313-12010,23.74889,108.30167,China,IRGC_79740,China,383,11042,1422,10414,Avg_10,2858.625,2877.5,2980.83333333333,3017,8929.75,3.14000010490417,5681,1110,1919,1044.625,20058,774,873.6,63.87,12.578,54.7
IRIS_313-12011,23.74889,108.30167,China,IRGC_79749,no_group,383,11042,1422,10414,Avg_10,2858.625,2877.5,2980.83333333333,3017,8929.75,3.14000010490417,5681,1110,1919,1044.625,20058,774,873.6,63.87,12.578,54.7
IRIS_313-12012,23.74889,108.30167,China,IRGC_79756,China,383,11042,1422,10414,Avg_10,2858.625,2877.5,2980.83333333333,3017,8929.75,3.14000010490417,5681,1110,1919,1044.625,20058,774,873.6,63.87,12.578,54.7
IRIS_313-12013,21.12778,82.80056,India,IRGC_79785,India,274,10600,368,2443,Avg_8,2918,2969.5,3032.83333333333,3058,12184,3.91000008583069,4336,1974,3077,959.625,14250,1266,1725.8,52.84,18.575,-24.3
IRIS_313-12027,3,98.33333,Indonesia,IRGC_80233,Indonesia,1345,11292,6205,7023,Avg_6,2887.75,2888,2934.16666666667,2971.5,9697.625,8.8100004196167,351,1158.5,2644,2927.25,33567,247,716.2,69.27,15.767,171.3
IRIS_313-12028,20.49194,101.88889,Laos,IRGC_80266,no_group,1144,10929,645,9316,Avg_9,2875,2903.5,2959,2986,10775,4.88000011444092,2751,1212.5,4037.5,790.5,19663,839,901.7,62.13,15.19,47.4
IRIS_313-12036,13.85111,106.15528,Cambodia,IRGC_81223,Cambodia,87,12331,135,4016,Avg_7,2953.75,2970,3016.5,3038,13022.375,5.55999994277954,1360,2076,2887.5,1843.5,21966,898,1389.6,62.27,18.057,37.6
IRIS_313-12037,11.36444,104.10306,Cambodia,IRGC_81278,Cambodia,355,8940,549,3829,Avg_7,2938.25,2953,2990.83333333333,3017,13190.875,6.19999980926514,914,1817.5,2003,1641,19211,678,1090.5,65.93,18.254,14.9
IRIS_313-12038,11.19333,105.89194,Cambodia,IRGC_81314,Cambodia,6,8816,517,3194,Avg_7,2962.125,2974,3018.83333333333,3047,14394.875,6.3899998664856,1038,2139.5,2031,1654.75,18614,718,1450.6,61.51,18.834,-2.1
IRIS_313-12039,12.92222,103.12306,Cambodia,IRGC_81315,Cambodia,43,5980,329,2401,Avg_8,2958.25,2977,3024.5,3062,14704,5.96999979019165,1412,2158,1397,930.375,12245,720,1553.7,59.19,18.345,-55.9
IRIS_313-12040,11.84972,106.11639,Cambodia,IRGC_81328,Cambodia,128,10385,474,4223,Avg_6,2956.5,2968,3012.5,3037.5,14201.875,6.44999980926514,1068,2055,1846,2215.25,22069,739,1330.5,63.41,18.984,27.6
